Ece_DRuD1yQjRPJBAebRpw, japanese, 3.0, 271
IjRxYyr41Yl1fGhIrss1vg, japanese, 4.0, 82
iueVEi_vQxdAzdXs-8Fvrg, japanese, 4.0, 132
zcgPjeIpjYDDVbTar9mfAQ, japanese, 4.0, 115
3csCSCHoQACwCp4e4E4phw, japanese, 3.5, 210
JPEIN-ZFo0-6X06nz6cfYA, japanese, 4.5, 94
P6lp4sbzK29yQAMnEqe9dA, japanese, 3.5, 180
Y9RuXSHc0QxdPmzUP9m87g, japanese, 3.5, 181
Qi1AoRNcFEX8etII_RZkFg, japanese, 3.5, 146
V96YbhzyAGsDByRrCWpBZA, japanese, 3.0, 349
k4QfaFoqtpEZ1LZylJZqww, japanese, 4.0, 433
e8EW89rpbE1G2Ev41yypTg, japanese, 4.0, 102
GNbzHUMc2BB23-kW4cJboQ, japanese, 4.0, 74
kwq1W0opBnOYKoUXWYyQ5g, japanese, 4.0, 103
LZ8qWYoScZ_DlOg4QYfo4w, japanese, 3.5, 211
-BWRdjHW6CtMGIRLMxEVQQ, japanese, 3.5, 178
MM5P9cKlzovYLcf5qf2SwQ, japanese, 4.0, 389
zhkyBId_RIPyiOFE2R1PRg, japanese, 3.5, 174
ruBUmEgfRVu7M6i64XMQ9Q, japanese, 3.5, 209
PwrYnl3j3YCGzILX_5UHpw, japanese, 4.0, 72
6x36O0p7akyaEQxeaKFbwg, japanese, 3.0, 413
6EArjn_iacj-yGVLTKWuEQ, japanese, 4.0, 567
kCpKwCW49k3ImuI5cK6LSw, japanese, 4.0, 69
lwPVHZJBjQbhR7gQ2rhpNw, japanese, 4.0, 77
KBZQN540Xz6LbXLRVOMc0w, japanese, 3.5, 172
QmelPAXgkVLZfUb27diAEw, japanese, 4.0, 94
ZaJS8EKQNSaQpwpmgN-vVw, japanese, 4.0, 558
y0iJ2BrB2rrOM-hogOO1mg, japanese, 3.5, 164
7hqT-a4DsckGJr-Mg7IztQ, japanese, 3.5, 120
xA1qtuegpy7skuVLb-CkQA, japanese, 3.5, 176
7_RQG7fNEBuiQyXpTe7mCw, japanese, 3.5, 136
u5V6wQQv3e4BmbyzUDYLNQ, japanese, 4.0, 347
8y8_xwiaBtCVYA4Jjx-5AQ, japanese, 4.5, 143
Gg3heBdQQ9Wr03icYIaIQA, japanese, 4.0, 124
dgU5NoylJVJ5rDZY_PezkA, japanese, 4.5, 445
klNCF8YE03ScMJqbvgT5Gw, japanese, 3.5, 198
LRyA5LakzQpv1t6pX-AcGg, japanese, 3.5, 121
ZrzSDDj54aUlPqn4MQMKeQ, japanese, 4.0, 647
DU4nwyIPdlrqW5iJmlJGmw, japanese, 3.5, 175
rl4oh6gazLodmf09MbMjFw, japanese, 4.0, 74
J85NKgA4tOgBAoqxu0vBNw, japanese, 3.0, 237
-kLlgcwT_Sf8Riq8wziVeA, japanese, 3.5, 141
aY8JCml1xlOg5a1BHn2DNQ, japanese, 4.0, 84
JRmQRFEEnSUdAcesHun9AQ, japanese, 3.5, 995
lIix5qMI4q5bfCTO4wxkgA, japanese, 4.0, 351
AhmnKeoGWNLdAkxw6iuF3g, japanese, 3.0, 335
tT6teP3ZfCAfvdPdDoqG4A, japanese, 4.0, 671
mZOsij0jxAUF3HM8rRMlFQ, japanese, 4.0, 112
mm8gYHxaLLRyv3CslY40TA, japanese, 4.5, 84
kvpSqh3q7r3HK3Tw-wXGEQ, japanese, 4.5, 122
W0_Rdy8PlbAvS9K9ggkBfA, japanese, 4.0, 112
nJh1ioLcN6XBQEstR6x9yw, japanese, 4.5, 74
Xb-NlVV5gYKX2Amd_WeWoQ, japanese, 4.0, 62
RYKGs45OjF-vlb2Ds2Jb_g, japanese, 4.5, 50
enDIsmxSG2bQccQWgGNcbg, japanese, 4.0, 166
jFhD3GansBI-NbA7Zj1Uew, japanese, 3.0, 241
CV--FymQcb51hxcnkpCTng, japanese, 3.5, 119
gKJ-rb2di7fPGIuIjF0ylw, japanese, 4.0, 79
rln4dIU0ApGvEEI-Ne2bbA, japanese, 4.0, 73
Z-KV06jQbPovawp9dJD3vA, japanese, 4.0, 53
frrsYSWppFwL10u01SOAVA, japanese, 3.5, 97
7e6fLPB03_xon1vnIQ6gJg, japanese, 3.5, 123
P_RNungaIf6FZdzEWkoQ0g, japanese, 4.0, 126
qP0rfpzlC8gL_7JeipesRg, japanese, 4.0, 105
